epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,5097.23,1.34977,1.53021,1.41758,0.49935,0.45223,0.45458,0.24754,1.55174,1.53104,1.45268,0.003697,0.003697,0.003697
193,5123.88,1.35163,1.52666,1.41831,0.48072,0.452,0.45218,0.24699,1.54491,1.52603,1.44888,0.003664,0.003664,0.003664
194,5150.47,1.3495,1.50645,1.41493,0.44588,0.48484,0.45721,0.24963,1.54133,1.52226,1.448,0.003631,0.003631,0.003631
195,5176.89,1.34989,1.51242,1.41601,0.45366,0.48423,0.45565,0.24833,1.5398,1.52189,1.44847,0.003598,0.003598,0.003598
196,5203.34,1.36061,1.54869,1.42577,0.43873,0.4707,0.44975,0.24584,1.5348,1.51937,1.44543,0.003565,0.003565,0.003565
197,5229.77,1.34423,1.48927,1.40361,0.41508,0.50959,0.45367,0.24909,1.53117,1.51524,1.44089,0.003532,0.003532,0.003532
198,5256.5,1.34028,1.50197,1.41271,0.4286,0.50186,0.45739,0.25189,1.52657,1.51298,1.43797,0.003499,0.003499,0.003499
199,5282.89,1.34664,1.52189,1.41992,0.4365,0.48033,0.45716,0.25256,1.52351,1.50912,1.43645,0.003466,0.003466,0.003466
200,5309.37,1.34873,1.50483,1.4085,0.43933,0.47724,0.45748,0.25329,1.52499,1.5141,1.43715,0.003433,0.003433,0.003433
201,5335.86,1.34289,1.51249,1.40411,0.45414,0.51168,0.46049,0.25476,1.52074,1.51725,1.43486,0.0034,0.0034,0.0034
202,5362.3,1.34476,1.50868,1.4139,0.45232,0.49663,0.45854,0.25258,1.51755,1.51742,1.43279,0.003367,0.003367,0.003367
203,5388.69,1.3298,1.496,1.41129,0.44949,0.49406,0.45617,0.25326,1.51453,1.51524,1.4328,0.003334,0.003334,0.003334
204,5415.24,1.33023,1.49061,1.40559,0.46132,0.48115,0.45919,0.25293,1.5112,1.511,1.43127,0.003301,0.003301,0.003301
205,5441.61,1.32592,1.4828,1.40642,0.46624,0.4797,0.4646,0.25414,1.51008,1.50775,1.42851,0.003268,0.003268,0.003268
206,5468.06,1.32152,1.47477,1.39605,0.47415,0.48512,0.46479,0.25518,1.51129,1.5066,1.42873,0.003235,0.003235,0.003235
207,5494.47,1.33265,1.47634,1.40356,0.4682,0.50685,0.4672,0.25578,1.51221,1.5057,1.42894,0.003202,0.003202,0.003202
208,5520.98,1.3279,1.4652,1.39852,0.47794,0.4962,0.46906,0.25561,1.51668,1.50345,1.42993,0.003169,0.003169,0.003169
209,5547.61,1.36233,1.52147,1.41644,0.47856,0.49312,0.46942,0.25656,1.51821,1.50042,1.43229,0.003136,0.003136,0.003136
210,5574.11,1.33796,1.48004,1.40543,0.48754,0.48771,0.46895,0.25689,1.51735,1.49547,1.43239,0.003103,0.003103,0.003103
211,5600.5,1.33345,1.48484,1.40811,0.4904,0.49415,0.46804,0.25728,1.51282,1.49635,1.42953,0.00307,0.00307,0.00307
212,5626.95,1.33908,1.47437,1.40033,0.492,0.48424,0.46588,0.2566,1.51421,1.49708,1.4312,0.003037,0.003037,0.003037
213,5653.48,1.31767,1.44678,1.38362,0.46724,0.49561,0.46917,0.25815,1.51379,1.49508,1.43083,0.003004,0.003004,0.003004
214,5680.14,1.32663,1.47104,1.40163,0.47671,0.48624,0.46452,0.25742,1.51229,1.49982,1.42991,0.002971,0.002971,0.002971
215,5706.64,1.3143,1.45911,1.38939,0.45156,0.49584,0.46375,0.25675,1.5116,1.50072,1.42981,0.002938,0.002938,0.002938
216,5733.13,1.32367,1.44808,1.3912,0.44623,0.50803,0.46064,0.25508,1.51184,1.50276,1.42939,0.002905,0.002905,0.002905
217,5759.55,1.33541,1.44764,1.39694,0.44953,0.51275,0.46295,0.25631,1.51139,1.50365,1.42809,0.002872,0.002872,0.002872
218,5785.97,1.3271,1.46906,1.40918,0.45921,0.49601,0.46208,0.25618,1.51006,1.50665,1.42681,0.002839,0.002839,0.002839
219,5812.39,1.31583,1.43852,1.38982,0.469,0.49188,0.46512,0.25703,1.51072,1.50785,1.42674,0.002806,0.002806,0.002806
220,5838.98,1.32157,1.45658,1.3902,0.47335,0.49055,0.46882,0.2584,1.51081,1.50606,1.42734,0.002773,0.002773,0.002773
221,5865.33,1.30904,1.44505,1.38372,0.46936,0.49593,0.46893,0.25891,1.51121,1.5036,1.42671,0.00274,0.00274,0.00274
222,5891.79,1.32163,1.45876,1.39341,0.46491,0.50023,0.4672,0.25866,1.50972,1.50046,1.42545,0.002707,0.002707,0.002707
223,5918.25,1.30721,1.42463,1.38855,0.46859,0.5,0.46839,0.25872,1.50982,1.49895,1.42634,0.002674,0.002674,0.002674
224,5944.74,1.31822,1.44971,1.39195,0.47839,0.49159,0.46797,0.25859,1.50931,1.4984,1.42643,0.002641,0.002641,0.002641
225,5971.36,1.30413,1.42333,1.38317,0.48195,0.47726,0.46805,0.25874,1.5104,1.49908,1.4275,0.002608,0.002608,0.002608
226,5997.82,1.30131,1.43657,1.38371,0.50158,0.46231,0.4682,0.25949,1.51072,1.50069,1.4277,0.002575,0.002575,0.002575
227,6024.2,1.32311,1.45941,1.40155,0.48509,0.48002,0.46776,0.25988,1.51183,1.50059,1.42953,0.002542,0.002542,0.002542
228,6050.67,1.32304,1.43612,1.39166,0.48475,0.47697,0.46835,0.259,1.51158,1.50015,1.42903,0.002509,0.002509,0.002509
229,6077.08,1.3157,1.43486,1.38642,0.49509,0.47381,0.46845,0.25922,1.51244,1.50005,1.42919,0.002476,0.002476,0.002476
230,6103.59,1.31583,1.46179,1.38808,0.47719,0.47897,0.46853,0.25904,1.51134,1.5008,1.42855,0.002443,0.002443,0.002443
231,6129.96,1.30668,1.42986,1.37957,0.46736,0.48794,0.47257,0.25965,1.50914,1.50206,1.42698,0.00241,0.00241,0.00241
232,6156.5,1.32248,1.42779,1.38045,0.4749,0.48517,0.47163,0.25936,1.50896,1.50218,1.42619,0.002377,0.002377,0.002377
233,6182.91,1.30793,1.4262,1.38497,0.46784,0.48611,0.47143,0.26088,1.50858,1.50501,1.42598,0.002344,0.002344,0.002344
234,6209.34,1.31276,1.44067,1.38705,0.46619,0.49747,0.46828,0.25926,1.50865,1.50724,1.42562,0.002311,0.002311,0.002311
235,6235.79,1.30909,1.42383,1.38697,0.4541,0.50938,0.47035,0.2592,1.50947,1.50782,1.42543,0.002278,0.002278,0.002278
236,6262.52,1.31157,1.42184,1.38755,0.45276,0.50558,0.46823,0.25905,1.50852,1.50663,1.42478,0.002245,0.002245,0.002245
237,6288.93,1.3158,1.44459,1.3942,0.45564,0.51581,0.47052,0.25951,1.5079,1.50787,1.42432,0.002212,0.002212,0.002212
238,6315.34,1.30072,1.41101,1.37853,0.45104,0.52009,0.46985,0.25919,1.50646,1.50834,1.4239,0.002179,0.002179,0.002179
239,6341.67,1.30679,1.42013,1.37758,0.44511,0.521,0.47075,0.26063,1.50588,1.50699,1.42283,0.002146,0.002146,0.002146
240,6368.16,1.29647,1.41009,1.3727,0.4475,0.52157,0.47176,0.26085,1.50467,1.50808,1.42221,0.002113,0.002113,0.002113
241,6394.68,1.31852,1.43882,1.38703,0.44342,0.51927,0.47084,0.26203,1.50356,1.50955,1.42115,0.00208,0.00208,0.00208
242,6421.41,1.29795,1.4001,1.37402,0.4381,0.51434,0.46952,0.26204,1.50261,1.50915,1.42101,0.002047,0.002047,0.002047
243,6447.83,1.30049,1.42668,1.37884,0.46913,0.5056,0.46979,0.26286,1.50011,1.50766,1.42002,0.002014,0.002014,0.002014
244,6474.27,1.28297,1.38047,1.36478,0.47385,0.5,0.46926,0.26153,1.49898,1.50606,1.41944,0.001981,0.001981,0.001981
245,6500.66,1.28344,1.39179,1.36592,0.49239,0.47136,0.47344,0.2629,1.49763,1.50544,1.4173,0.001948,0.001948,0.001948
246,6527.22,1.29651,1.41192,1.38459,0.48888,0.47716,0.47378,0.26339,1.49786,1.50441,1.41711,0.001915,0.001915,0.001915
247,6553.85,1.28936,1.41357,1.37989,0.493,0.47159,0.47245,0.26118,1.49712,1.50591,1.4162,0.001882,0.001882,0.001882
248,6580.37,1.29148,1.39341,1.36655,0.50021,0.4665,0.46847,0.26057,1.49691,1.50678,1.41609,0.001849,0.001849,0.001849
249,6606.83,1.28305,1.38614,1.36828,0.52795,0.44768,0.46842,0.26128,1.49628,1.50654,1.41569,0.001816,0.001816,0.001816
250,6633.34,1.27256,1.38411,1.35785,0.53175,0.44381,0.46911,0.26195,1.49457,1.50522,1.41351,0.001783,0.001783,0.001783
251,6659.81,1.28121,1.38658,1.36272,0.52842,0.4476,0.46838,0.26198,1.49422,1.50406,1.41338,0.00175,0.00175,0.00175
252,6686.22,1.27496,1.37581,1.36683,0.52438,0.45209,0.46808,0.26214,1.49339,1.50398,1.41219,0.001717,0.001717,0.001717
253,6712.95,1.28728,1.38827,1.3654,0.52631,0.45322,0.47115,0.26429,1.4927,1.50446,1.41174,0.001684,0.001684,0.001684
254,6739.52,1.28731,1.3895,1.37488,0.52767,0.4526,0.47004,0.26405,1.49387,1.50367,1.41326,0.001651,0.001651,0.001651
255,6765.94,1.28033,1.38995,1.36584,0.52563,0.45343,0.47041,0.2646,1.49455,1.50301,1.41424,0.001618,0.001618,0.001618
256,6792.45,1.27558,1.38602,1.36808,0.52145,0.45654,0.47289,0.26545,1.49463,1.5042,1.41399,0.001585,0.001585,0.001585
257,6818.92,1.28053,1.36304,1.36421,0.52298,0.45581,0.47351,0.26501,1.49475,1.5027,1.41429,0.001552,0.001552,0.001552
258,6845.45,1.28144,1.37556,1.36636,0.51608,0.45656,0.47194,0.26511,1.49461,1.50195,1.4145,0.001519,0.001519,0.001519
259,6872.16,1.28414,1.38031,1.3618,0.45517,0.5097,0.47207,0.26598,1.49541,1.50178,1.41483,0.001486,0.001486,0.001486
260,6898.65,1.26618,1.35316,1.35681,0.46445,0.49086,0.47281,0.2662,1.49481,1.50159,1.4147,0.001453,0.001453,0.001453
261,6925.17,1.27849,1.36819,1.35849,0.48419,0.48485,0.47288,0.26638,1.4951,1.50162,1.4151,0.00142,0.00142,0.00142
262,6951.71,1.28655,1.366,1.36499,0.47114,0.4878,0.47282,0.26654,1.49559,1.50204,1.41575,0.001387,0.001387,0.001387
263,6978.22,1.27496,1.35406,1.35289,0.47071,0.49341,0.47296,0.26653,1.49509,1.50209,1.4158,0.001354,0.001354,0.001354
264,7004.63,1.27194,1.3509,1.35839,0.47008,0.49391,0.472,0.2658,1.49525,1.50218,1.41617,0.001321,0.001321,0.001321
265,7031.15,1.28041,1.36242,1.36604,0.47932,0.49284,0.47253,0.2661,1.49583,1.50155,1.41646,0.001288,0.001288,0.001288
266,7057.6,1.27494,1.35391,1.35722,0.48739,0.48919,0.47229,0.26595,1.49608,1.50268,1.41606,0.001255,0.001255,0.001255
267,7084.09,1.26921,1.37129,1.35889,0.48413,0.49166,0.47262,0.26561,1.49595,1.50352,1.41592,0.001222,0.001222,0.001222
268,7110.62,1.28849,1.39276,1.37234,0.48731,0.49208,0.47049,0.26558,1.49685,1.50436,1.416,0.001189,0.001189,0.001189
269,7137.09,1.26211,1.34458,1.35075,0.48675,0.49208,0.47177,0.26557,1.49628,1.50492,1.41563,0.001156,0.001156,0.001156
270,7163.52,1.26191,1.34662,1.35165,0.48162,0.49295,0.47403,0.26688,1.49642,1.50533,1.41537,0.001123,0.001123,0.001123
271,7190.16,1.2857,1.38503,1.37344,0.4675,0.50136,0.47442,0.26624,1.49612,1.50485,1.41502,0.00109,0.00109,0.00109
272,7216.59,1.28785,1.3901,1.37228,0.47473,0.49903,0.47447,0.2666,1.49667,1.50497,1.41506,0.001057,0.001057,0.001057
273,7243.06,1.25892,1.34367,1.35266,0.4739,0.49628,0.47428,0.26675,1.49712,1.50539,1.41482,0.001024,0.001024,0.001024
274,7269.56,1.27237,1.3629,1.36546,0.47207,0.49782,0.47477,0.26581,1.49749,1.50623,1.41495,0.000991,0.000991,0.000991
275,7296.05,1.2689,1.35687,1.35875,0.47575,0.49699,0.47593,0.26735,1.4978,1.50703,1.4151,0.000958,0.000958,0.000958
276,7322.51,1.26662,1.3408,1.35339,0.47305,0.49557,0.47589,0.26696,1.49722,1.50755,1.41471,0.000925,0.000925,0.000925
277,7349.13,1.26396,1.33854,1.3524,0.47281,0.49275,0.47548,0.26663,1.49744,1.50783,1.41482,0.000892,0.000892,0.000892
278,7375.68,1.25632,1.33839,1.3504,0.4574,0.51508,0.47579,0.26688,1.4981,1.50772,1.4153,0.000859,0.000859,0.000859
279,7402.18,1.25243,1.33332,1.34841,0.45545,0.51323,0.47622,0.26753,1.4988,1.50695,1.41513,0.000826,0.000826,0.000826
280,7428.68,1.25323,1.33915,1.35534,0.45827,0.51288,0.47598,0.26722,1.49839,1.50612,1.41512,0.000793,0.000793,0.000793
281,7455.15,1.2598,1.33612,1.34856,0.46045,0.51644,0.47692,0.26822,1.49918,1.50604,1.41569,0.00076,0.00076,0.00076
282,7481.84,1.27013,1.35789,1.37065,0.45979,0.51434,0.47537,0.26777,1.49938,1.50631,1.41566,0.000727,0.000727,0.000727
283,7508.99,1.24442,1.31179,1.34001,0.45826,0.5151,0.47476,0.26768,1.49945,1.50673,1.41595,0.000694,0.000694,0.000694
284,7535.85,1.26921,1.34122,1.3525,0.46005,0.51268,0.47442,0.26763,1.49938,1.50642,1.41469,0.000661,0.000661,0.000661
285,7562.81,1.25584,1.33372,1.34911,0.46203,0.51369,0.474,0.26772,1.4998,1.50718,1.41507,0.000628,0.000628,0.000628
286,7589.56,1.24713,1.31635,1.34204,0.45717,0.51729,0.47512,0.26787,1.50007,1.508,1.41542,0.000595,0.000595,0.000595
287,7616.44,1.26086,1.33102,1.34653,0.46587,0.5156,0.47443,0.26815,1.50049,1.50828,1.41535,0.000562,0.000562,0.000562
288,7643.4,1.25698,1.32981,1.34889,0.46241,0.50987,0.47348,0.26794,1.50108,1.50831,1.41569,0.000529,0.000529,0.000529
289,7670.24,1.25333,1.32443,1.3498,0.46204,0.51057,0.47414,0.26819,1.50174,1.50776,1.4169,0.000496,0.000496,0.000496
290,7697.08,1.23797,1.30794,1.34389,0.46413,0.50319,0.47382,0.26809,1.50192,1.50754,1.41719,0.000463,0.000463,0.000463
291,7724.71,1.07323,0.97239,1.23261,0.46475,0.49719,0.47356,0.26769,1.50233,1.50882,1.41782,0.00043,0.00043,0.00043
292,7750.71,1.03832,0.9224,1.21567,0.46345,0.49693,0.47368,0.26752,1.50279,1.50927,1.41847,0.000397,0.000397,0.000397
293,7776.72,1.03346,0.90271,1.21149,0.46048,0.49688,0.47313,0.26724,1.50258,1.50931,1.41823,0.000364,0.000364,0.000364
294,7803.01,1.03466,0.89436,1.20907,0.46078,0.49653,0.47346,0.26832,1.50225,1.50942,1.41816,0.000331,0.000331,0.000331
295,7829.09,1.04069,0.89452,1.21716,0.46282,0.49526,0.4736,0.26844,1.50281,1.50908,1.41863,0.000298,0.000298,0.000298
296,7855.13,1.03071,0.88941,1.20789,0.46539,0.49499,0.47445,0.26846,1.50246,1.5103,1.41858,0.000265,0.000265,0.000265
297,7881.16,1.03264,0.88735,1.20784,0.477,0.49002,0.47479,0.26909,1.50258,1.51064,1.41883,0.000232,0.000232,0.000232
298,7907.23,1.02526,0.87696,1.20215,0.47607,0.48983,0.47559,0.2692,1.50259,1.5109,1.41922,0.000199,0.000199,0.000199
299,7933.26,1.03073,0.86684,1.20677,0.47824,0.48748,0.47579,0.26897,1.50274,1.51097,1.41953,0.000166,0.000166,0.000166
300,7959.47,1.02887,0.86872,1.20182,0.47794,0.48633,0.47557,0.2688,1.50273,1.5118,1.41919,0.000133,0.000133,0.000133
